Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2025-10-14 00:00:00+05:30,1928.0999755859375,1928.0999755859375,1894.0999755859375,1892.800048828125,435667,0.0,0.0,GLENMARK
