Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2025-10-14 00:00:00+05:30,1964.0,1964.0,1939.199951171875,1946.5999755859375,4454225,0.0,0.0,BHARTIARTL
