Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2025-10-14 00:00:00+05:30,483.8500061035156,489.1000061035156,474.79998779296875,480.04998779296875,14180102,0.0,0.0,VEDL
