Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2025-10-14 00:00:00+05:30,92.9000015258789,93.5999984741211,91.19999694824219,91.73999786376953,6155562,0.0,0.0,IDBI
