Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2025-10-14 00:00:00+05:30,382.04998779296875,385.1499938964844,380.1000061035156,380.95001220703125,4287162,0.0,0.0,COALINDIA
