Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2025-10-14 00:00:00+05:30,140.10000610351562,140.33999633789062,136.74000549316406,137.0,6987665,0.0,0.0,UNIONBANK
