Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2025-10-14 00:00:00+05:30,1513.0,1522.699951171875,1487.699951171875,1491.199951171875,258070,0.0,0.0,PIDILITIND
