Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2025-10-14 00:00:00+05:30,1961.0,1976.9000244140625,1938.5999755859375,1937.300048828125,751463,0.0,0.0,LUPIN
