Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2025-10-14 00:00:00+05:30,1262.4000244140625,1262.4000244140625,1232.300048828125,1237.300048828125,1944600,0.0,0.0,DRREDDY
