Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2025-10-14 00:00:00+05:30,400.0,421.54998779296875,376.29998779296875,395.45001220703125,52249578,0.0,0.0,TATAMOTORS
