Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2025-10-14 00:00:00+05:30,4.820000171661377,4.840000152587891,4.710000038146973,4.730000019073486,4228093,0.0,0.0,DISHTV
