Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2025-10-14 00:00:00+05:30,1114.5999755859375,1116.0999755859375,1097.300048828125,1101.4000244140625,1831324,0.0,0.0,GODREJCP
