Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2025-10-14 00:00:00+05:30,50.29999923706055,50.689998626708984,48.380001068115234,48.650001525878906,3309896,0.0,0.0,JISLJALEQS
