Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2025-10-14 00:00:00+05:30,1017.2999877929688,1018.4000244140625,986.2000122070312,996.0,1403875,0.0,0.0,JINDALSTEL
