Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2025-10-14 00:00:00+05:30,170.8000030517578,171.67999267578125,166.91000366210938,167.42999267578125,1849972,0.0,0.0,CESC
