Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2025-10-14 00:00:00+05:30,338.1499938964844,340.29998779296875,330.6499938964844,332.45001220703125,4343627,0.0,0.0,BPCL
